room_type_Entire home/apt,neighbourhood_group_Manhattan,room_type_Shared room,neighbourhood_group_Bronx,minimum_nights,availability_365,neighbourhood_encoded,calculated_host_listings_count,number_of_reviews,price
False,True,False,False,5,217,911,2,14,4.330733340286331
False,False,False,False,1,215,426,1,26,4.59511985013459
True,False,False,False,2,230,31,1,97,4.454347296253507
True,False,False,False,2,0,357,1,8,4.553876891600541
True,True,False,False,3,261,470,1,3,5.993961427306569
False,True,False,False,1,0,899,1,0,4.2626798770413155
False,True,False,False,1,11,1971,3,64,3.970291913552122
True,True,False,False,29,330,485,327,0,5.3612921657094255
True,False,False,False,5,0,363,1,0,4.330733340286331
False,True,False,False,5,6,1545,1,0,5.707110264748875
False,False,False,False,4,0,423,1,15,3.713572066704308
False,True,False,False,2,0,485,1,0,5.5254529391317835
False,False,False,False,1,0,144,1,2,3.828641396489095
True,False,False,False,2,328,3920,1,0,5.424950017481403
True,True,False,False,2,0,1853,1,0,6.2166061010848646
False,True,False,False,1,0,899,1,1,4.110873864173311
True,False,False,False,7,0,489,2,3,5.303304908059076
True,False,False,False,2,22,247,1,3,6.111467339502679
False,True,False,False,2,0,1958,1,1,4.61512051684126
True,True,False,False,30,342,1545,4,9,5.303304908059076
False,False,False,False,2,188,42,5,7,4.02535169073515
True,False,False,True,2,0,62,2,0,5.017279836814924
True,True,False,False,3,3,1971,1,4,5.5254529391317835
True,True,False,False,14,48,768,1,18,5.117993812416755
True,True,False,False,7,0,1545,1,10,4.672828834461906
False,False,False,False,30,343,2465,5,0,4.394449154672439
False,False,False,False,1,20,2465,1,24,3.713572066704308
False,False,False,False,1,0,1564,2,19,3.6109179126442243
False,False,False,False,2,158,500,2,1,4.394449154672439
True,False,False,False,4,170,900,1,45,4.875197323201151
True,False,False,False,3,110,3920,1,53,5.049856007249537
True,True,False,False,1,0,1545,1,0,5.786897381366708
False,False,False,False,3,23,1115,1,2,4.564348191467836
False,False,False,False,2,0,900,2,4,4.795790545596741
True,True,False,False,1,201,485,1,0,5.075173815233827
False,True,False,False,1,126,1958,5,42,4.59511985013459
True,True,False,False,3,0,1971,1,2,5.942799375126701
False,False,False,False,1,352,40,1,31,4.795790545596741
False,True,False,False,1,0,1958,2,1,4.663439094112067
False,False,False,False,1,0,3714,1,1,4.2626798770413155
True,True,False,False,1,0,1798,1,15,5.170483995038151
False,False,False,False,3,0,177,1,5,4.51085950651685
False,True,False,False,3,10,1971,1,7,4.499809670330265
True,True,False,False,5,0,768,1,5,5.298317366548036
True,False,False,False,1,240,3714,2,107,4.394449154672439
False,False,False,True,3,335,18,4,2,4.110873864173311
True,True,False,False,1,364,1798,2,9,5.017279836814924
False,True,False,False,4,0,1971,1,1,4.174387269895637
False,True,False,False,1,180,2658,1,6,4.418840607796598
True,False,False,False,1,0,3920,1,0,5.3981627015177525
False,False,False,False,2,337,3714,2,24,3.9889840465642745
False,True,False,False,2,0,392,1,4,4.564348191467836
True,False,False,False,14,0,3714,1,1,4.605170185988092
True,True,False,False,14,0,1798,1,3,4.912654885736052
True,False,False,False,2,308,3920,2,12,5.14166355650266
False,False,False,False,5,236,2465,3,70,3.7612001156935624
True,True,False,False,2,66,1113,1,6,5.093750200806762
True,True,False,False,2,22,768,2,57,6.030685260261263
False,True,False,False,3,359,2658,3,273,3.9318256327243257
False,False,False,False,3,0,3714,1,1,3.828641396489095
True,False,False,False,2,0,572,1,11,5.017279836814924
True,False,False,False,3,108,621,1,2,4.709530201312334
True,True,False,False,181,188,1971,1,82,5.049856007249537
True,False,False,False,29,125,489,2,86,5.0106352940962555
False,True,False,False,5,2,1853,2,2,4.189654742026425
True,True,False,False,31,358,1853,1,2,5.5254529391317835
True,True,False,False,3,0,470,1,2,5.4638318050256105
True,False,False,False,10,1,3920,1,3,4.770684624465665
True,True,False,False,14,3,1853,1,2,4.836281906951478
False,True,False,False,1,0,1798,1,7,4.61512051684126
True,True,False,False,5,13,768,1,5,5.4510384535657
False,True,False,False,1,121,1853,4,5,5.017279836814924
False,False,False,False,15,37,3920,1,1,3.828641396489095
False,False,False,False,2,3,3920,4,7,4.564348191467836
False,False,False,False,2,0,537,1,3,4.795790545596741
False,False,False,False,30,252,237,103,1,3.58351893845611
True,True,False,False,3,330,1853,1,42,5.298317366548036
False,True,False,False,1,237,1958,1,394,4.6443908991413725
False,False,False,False,2,365,1564,1,0,4.110873864173311
False,False,False,False,1,363,309,1,6,4.30406509320417
True,False,False,False,4,0,506,1,5,5.278114659230517
True,True,False,False,1,0,485,1,0,5.303304908059076
False,False,False,False,1,0,3920,1,0,5.017279836814924
True,False,False,False,5,0,177,1,8,4.836281906951478
False,False,False,False,3,358,88,9,6,4.499809670330265
True,True,False,False,4,157,1971,1,5,5.017279836814924
False,False,False,False,4,0,537,1,0,4.02535169073515
True,True,False,False,30,341,1798,15,15,4.605170185988092
True,True,False,False,2,0,768,1,6,4.948759890378168
False,False,False,False,7,0,2465,1,2,3.912023005428146
True,False,False,False,4,365,500,1,9,4.912654885736052
True,True,False,False,1,0,744,1,0,5.303304908059076
True,True,False,False,5,9,2658,2,8,4.330733340286331
False,False,False,False,2,74,3714,1,224,4.330733340286331
True,False,False,False,3,2,500,1,238,4.189654742026425
True,False,False,False,3,365,3714,1,5,5.638354669333745
False,True,False,False,1,0,911,1,1,4.330733340286331
True,True,False,False,29,363,485,327,0,5.262690188904886
True,True,False,False,2,0,1853,1,29,5.638354669333745
True,True,False,False,3,363,358,1,1,5.521460917862246
False,False,False,False,90,101,489,1,13,4.499809670330265
True,True,False,False,28,257,1545,49,0,6.5722825426940075
True,False,False,False,1,307,621,1,141,4.948759890378168
True,True,False,False,12,0,1113,1,0,4.59511985013459
False,False,False,False,5,0,1564,1,1,3.4657359027997265
False,False,False,False,7,21,3714,1,1,3.7612001156935624
True,True,False,False,2,151,1971,1,98,5.19295685089021
False,True,False,False,21,281,1971,1,2,4.564348191467836
True,True,False,False,5,90,1853,1,2,5.420534999272286
True,True,False,False,3,1,2658,1,33,5.170483995038151
False,False,False,False,2,0,535,1,0,4.189654742026425
True,False,False,False,7,15,423,2,3,5.081404364984463
True,True,False,False,3,17,1958,2,0,6.398594934535208
False,True,False,False,2,0,1853,1,17,5.081404364984463
False,True,False,False,4,273,1971,1,81,4.912654885736052
False,False,False,False,2,207,18,3,47,3.828641396489095
False,True,False,False,2,62,1853,3,74,4.61512051684126
True,True,False,False,3,0,1971,1,6,4.795790545596741
True,False,False,False,1,239,3920,3,16,5.303304908059076
False,True,False,False,3,0,358,1,1,3.912023005428146
True,True,False,False,2,0,1971,1,10,5.225746673713202
False,False,False,False,2,0,1115,1,14,4.394449154672439
True,False,False,False,4,0,177,1,6,4.912654885736052
False,False,False,False,3,13,2465,2,0,4.394449154672439
True,True,False,False,2,133,485,327,4,5.43372200355424
True,False,False,False,2,267,3714,1,54,4.948759890378168
False,False,False,False,30,244,3714,8,23,4.110873864173311
True,True,False,False,4,10,768,1,31,5.198497031265826
True,False,False,False,2,0,3920,1,2,5.170483995038151
False,True,False,False,4,0,2658,1,3,5.081404364984463
False,False,False,False,2,0,61,2,3,3.713572066704308
True,False,False,False,2,0,506,1,2,5.303304908059076
True,False,False,False,8,0,3714,2,0,4.060443010546419
True,True,False,False,4,0,1113,1,1,4.836281906951478
False,False,False,False,2,27,1564,2,7,4.454347296253507
True,True,False,False,3,0,1117,1,6,5.14166355650266
True,False,False,False,6,0,489,1,2,4.962844630259907
True,False,False,False,2,0,489,1,0,5.327876168789581
False,True,False,False,2,310,899,3,167,4.330733340286331
True,False,False,False,7,0,56,1,2,4.204692619390966
False,False,False,False,3,256,110,6,27,5.135798437050262
True,True,False,False,30,319,1798,91,2,5.017279836814924
False,False,False,False,2,3,3920,1,1,4.060443010546419
True,False,False,False,3,104,3920,1,166,4.51085950651685
False,True,False,False,1,155,1798,4,117,4.867534450455582
True,False,False,False,3,0,572,1,4,4.948759890378168
False,False,False,False,3,279,48,1,93,4.07753744390572
False,False,False,False,3,298,3714,1,13,4.330733340286331
False,False,False,False,1,0,900,1,2,4.110873864173311
True,False,False,False,2,274,3714,1,77,4.2626798770413155
True,True,False,False,5,0,768,1,4,4.564348191467836
True,True,False,False,3,0,12,1,2,3.713572066704308
False,False,False,False,5,0,2465,1,0,3.713572066704308
False,False,False,False,2,316,110,4,0,4.867534450455582
False,False,False,False,1,234,185,2,296,4.143134726391533
True,False,False,False,1,304,537,2,206,4.61512051684126
False,False,False,False,2,158,185,1,16,4.02535169073515
True,False,False,False,2,330,3920,7,11,5.017279836814924
False,False,False,False,1,252,1564,5,21,3.8918202981106265
False,False,False,False,1,354,59,3,129,4.143134726391533
False,False,False,False,3,305,489,2,154,4.875197323201151
False,False,False,False,7,66,54,1,17,3.9318256327243257
False,False,False,False,7,66,900,1,2,3.258096538021482
False,False,False,False,7,310,2465,1,1,3.9318256327243257
False,False,False,False,1,179,5,3,1,4.189654742026425
True,True,False,False,2,272,1545,1,84,5.303304908059076
True,True,False,False,7,124,899,1,1,4.51085950651685
False,False,False,False,3,43,900,1,0,4.02535169073515
False,True,False,False,3,242,338,1,75,4.060443010546419
True,True,False,False,2,124,1958,1,58,5.075173815233827
True,False,False,False,1,2,3920,1,18,5.081404364984463
True,False,False,False,2,142,357,1,77,5.017279836814924
False,True,False,False,3,0,1117,4,14,3.9318256327243257
False,False,False,False,1,304,309,2,2,4.7535901911063645
False,False,False,False,2,0,3920,1,1,3.713572066704308
False,True,False,False,1,54,1971,1,13,4.948759890378168
True,True,False,False,4,365,80,1,0,5.420534999272286
True,True,False,False,3,1,1113,1,41,5.303304908059076
True,False,False,False,1,165,3920,1,5,5.375278407684165
True,True,False,False,3,0,1971,1,1,5.981414211254481
True,False,False,False,5,0,3920,1,7,5.017279836814924
True,True,False,False,3,157,1798,3,7,5.62040086571715
False,True,False,False,2,0,1971,1,4,5.170483995038151
False,False,False,False,2,298,154,1,199,4.867534450455582
False,True,True,False,6,363,1958,1,10,4.663439094112067
False,True,False,False,3,0,346,1,16,4.2626798770413155
False,False,False,False,1,167,59,3,6,4.110873864173311
True,True,False,False,30,312,1971,91,0,4.897839799950911
True,True,False,False,5,0,1853,1,10,5.303304908059076
False,True,False,False,1,60,1113,4,200,4.709530201312334
True,True,False,False,30,327,1113,65,0,6.054439346269371
False,True,True,False,1,30,899,1,1,3.713572066704308
True,True,False,False,2,67,1117,2,3,4.61512051684126
False,False,False,False,3,29,363,4,6,4.6913478822291435
False,False,False,False,11,134,2465,1,21,4.2626798770413155
False,False,False,False,1,323,42,1,20,3.871201010907891
False,False,False,False,2,0,390,1,54,3.7376696182833684
True,False,False,False,1,160,1115,2,284,4.941642422609304
False,False,False,False,2,0,506,1,2,4.02535169073515
True,True,False,False,1,7,1798,1,6,5.017279836814924
False,False,False,False,2,111,2465,4,15,3.9512437185814275
True,True,False,False,28,234,1545,49,1,6.516193076042964
True,True,False,False,7,0,768,1,19,5.225746673713202
False,True,False,False,14,0,2658,4,13,4.189654742026425
True,False,False,False,1,55,426,1,34,4.59511985013459
False,False,False,False,4,175,186,2,3,4.394449154672439
False,False,False,False,14,0,2465,1,0,3.332204510175204
True,True,False,False,110,327,1113,19,13,4.532599493153256
True,False,False,False,2,0,900,1,14,4.836281906951478
False,False,False,False,1,100,900,5,23,4.02535169073515
True,True,False,False,30,364,1971,33,0,5.198497031265826
True,True,False,False,1,0,1798,1,0,5.017279836814924
True,True,False,False,30,280,1545,4,2,5.3981627015177525
False,False,False,False,14,364,1115,1,65,5.0106352940962555
True,False,False,False,3,189,357,4,2,5.375278407684165
True,True,False,False,1,0,768,1,1,4.890349128221754
False,True,False,False,14,319,1117,1,0,4.189654742026425
True,True,False,False,4,11,1798,1,3,6.2166061010848646
True,True,False,False,2,0,768,1,9,5.017279836814924
False,True,False,False,1,0,1117,1,1,3.8918202981106265
False,False,False,True,1,0,39,1,1,3.713572066704308
True,False,False,False,1,0,537,1,1,5.017279836814924
False,True,False,False,30,310,1853,8,0,4.02535169073515
False,True,False,False,3,0,2658,1,0,4.110873864173311
False,False,False,False,1,90,164,1,2,3.091042453358316
True,False,False,False,7,0,157,3,0,5.5254529391317835
False,True,False,False,4,10,1117,1,0,4.189654742026425
True,True,False,False,4,0,1545,1,0,5.942799375126701
False,False,False,False,1,0,423,1,5,3.9318256327243257
False,True,False,False,1,0,911,3,8,5.017279836814924
False,False,False,False,1,89,390,1,5,3.713572066704308
True,False,False,False,7,1,247,2,5,5.5254529391317835
True,False,False,False,1,337,147,1,57,4.875197323201151
False,False,False,False,1,331,185,4,466,4.189654742026425
True,True,False,False,1,293,1853,1,28,6.095824562432225
False,False,False,False,1,0,535,1,12,3.9318256327243257
False,False,False,False,1,179,3714,1,0,5.420534999272286
True,True,False,False,30,0,1958,91,4,5.225746673713202
False,True,False,False,3,0,1545,1,1,4.543294782270004
False,True,False,False,1,1,1971,1,0,3.713572066704308
False,False,False,False,30,87,3714,1,2,3.5263605246161616
False,True,False,False,1,132,744,1,13,4.836281906951478
False,False,False,False,6,279,237,5,76,4.07753744390572
True,True,False,False,3,0,2658,1,0,4.795790545596741
False,False,False,False,3,284,3920,2,207,4.0943445622221
True,False,False,False,2,0,390,1,37,4.61512051684126
True,False,False,False,2,1,1115,1,13,4.61512051684126
False,False,False,False,2,230,2465,1,104,4.1588830833596715
False,True,False,False,1,76,368,2,141,4.875197323201151
False,False,False,False,1,0,3714,2,0,4.51085950651685
True,True,False,False,1,72,338,1,26,5.298317366548036
False,False,False,False,2,324,237,2,4,3.828641396489095
False,True,False,False,1,0,911,1,32,4.61512051684126
True,False,False,False,3,0,572,1,3,4.983606621708336
False,False,False,False,2,280,489,3,0,4.795790545596741
True,True,False,False,4,243,1798,1,1,5.081404364984463
True,True,False,False,1,71,1798,1,1,5.081404364984463
False,False,False,False,1,160,2465,2,4,3.9318256327243257
True,True,False,False,5,0,1853,1,0,4.795790545596741
False,False,False,False,2,69,79,1,68,4.454347296253507
True,True,False,False,1,0,1113,1,2,5.707110264748875
False,False,False,True,5,123,40,2,17,4.189654742026425
False,True,False,False,1,71,899,1,10,3.9318256327243257
True,False,False,False,3,0,3920,1,7,4.290459441148391
True,True,False,False,28,122,253,1,81,5.598421958998375
False,True,False,False,4,26,252,1,229,4.276666119016055
True,True,False,False,31,326,1798,33,5,5.707110264748875
True,False,False,False,7,0,3920,1,4,3.9318256327243257
True,True,False,False,7,188,80,1,3,5.857933154483459
True,False,False,False,2,0,621,1,2,4.700480365792417
False,False,False,False,1,0,489,1,0,4.983606621708336
False,False,False,False,2,0,3920,1,0,4.23410650459726
True,True,False,False,2,189,744,1,7,5.771441123130016
False,False,False,False,3,11,83,2,28,5.0369526024136295
True,False,False,False,3,0,506,2,22,4.836281906951478
True,True,False,False,5,0,2658,1,0,5.25227342804663
False,False,False,False,3,0,2465,2,1,4.290459441148391
True,True,False,False,3,3,768,1,16,5.298317366548036
False,False,False,False,60,0,144,4,6,4.248495242049359
False,False,False,False,1,50,621,1,12,4.330733340286331
False,False,False,False,7,359,3920,2,12,4.330733340286331
False,False,False,False,2,0,2465,1,54,4.248495242049359
False,True,True,False,1,23,2658,1,36,3.9318256327243257
False,True,False,False,3,48,1971,1,57,4.795790545596741
True,True,False,False,3,26,1545,1,18,5.5254529391317835
True,False,False,False,2,273,3714,1,20,4.61512051684126
True,False,False,False,2,0,154,1,10,5.225746673713202
False,False,False,False,10,300,40,4,1,4.02535169073515
False,True,False,False,1,55,2658,7,80,4.477336814478207
True,False,False,False,1,0,2465,1,2,5.017279836814924
False,True,False,False,1,0,1958,1,6,4.51085950651685
True,False,False,False,1,292,56,1,186,4.875197323201151
False,False,False,False,30,365,2465,1,0,3.713572066704308
True,False,False,False,1,0,572,1,3,5.420534999272286
False,True,False,False,4,54,2658,1,7,3.970291913552122
False,False,False,False,4,66,61,1,6,3.4011973816621555
